canon AE-1+50mm f1.8,4500,ptt,aleaf,2017-08-01 01:21:24,http://www.ptt.cc/bbs/photo-buy/M.1501521689.A.060.html
Diana F+ Black Jack,3000,ptt,tldtld,2017-08-01 09:37:29,http://www.ptt.cc/bbs/photo-buy/M.1501551452.A.676.html
Canon Demi EE 17 半格,3000,ptt,LWalter,2017-08-01 11:02:47,http://www.ptt.cc/bbs/photo-buy/M.1501556570.A.9D8.html
已售出  mju2 現場監督 送黑白底片 藥水,1500,ptt,ZzzGod,2017-08-01 11:26:26,http://www.ptt.cc/bbs/photo-buy/M.1501558000.A.6AA.html
哈蘇500c +80 f2.8 + A12 hasselbl,500,ptt,oecgoat,2017-08-01 14:41:05,http://www.ptt.cc/bbs/photo-buy/M.1501569667.A.ED6.html
PENTAX SMC 105mm f/2.8,1500,ptt,dabin,2017-08-02 23:27:23,http://www.ptt.cc/bbs/photo-buy/M.1501687646.A.A40.html
Konica AR 21mm f4,7000,ptt,ssala,2017-08-04 00:58:08,http://www.ptt.cc/bbs/photo-buy/M.1501779491.A.DB3.html
Rollei-HFT Sonnar 85mm f2.8 m42,5000,ptt,ssala,2017-08-04 01:13:00,http://www.ptt.cc/bbs/photo-buy/M.1501780383.A.6CC.html
nikon 20-35 2.8D鑽石廣角 盒裝,25300,ptt,planar0202,2017-08-04 13:32:10,http://www.ptt.cc/bbs/photo-buy/M.1501824733.A.8B8.html
