Fujifilm Klasse W，黑色，有盒單,22000,ptt,reykjavikluv,2018-03-13 08:59:17,http://www.ptt.cc/bbs/photo-buy/M.1520902759.A.247.html
國家地理頻道攝影包 兩個,3500,ptt,ACRM2929,2018-03-13 22:18:26,http://www.ptt.cc/bbs/photo-buy/M.1520950709.A.56E.html
Thinktank (sc201) 相機包 腰包,800,ptt,pin731104,2018-03-14 02:55:29,http://www.ptt.cc/bbs/photo-buy/M.1520967332.A.7EE.html
Nikon FM,3800,ptt,feathers1025,2018-03-14 20:59:52,http://www.ptt.cc/bbs/photo-buy/M.1521032395.A.055.html
高雄 拍立得mini25+三麗鷗底片,1500,ptt,monaa,2018-03-15 11:42:00,http://www.ptt.cc/bbs/photo-buy/M.1521085323.A.409.html
CONTAX 50 1.7 送139Q待修品零件機,5500,ptt,johnny49110,2018-03-15 19:09:11,http://www.ptt.cc/bbs/photo-buy/M.1521112154.A.E67.html
"takumar,contax,zeiss,nikon鏡頭",2600,ptt,pantoja,2018-03-15 19:42:18,http://www.ptt.cc/bbs/photo-buy/M.1521114141.A.960.html
大姑媽 FD 俄羅斯魚眼,2500,ptt,JTLai1988,2018-03-16 21:38:08,http://www.ptt.cc/bbs/photo-buy/M.1521207491.A.D4B.html
台北 Olympus XA2,2500,ptt,qetuo36785,2018-03-17 09:03:10,http://www.ptt.cc/bbs/photo-buy/M.1521248592.A.249.html
台南 sigma 50mm F1.4 非Art版,5500,ptt,s756529,2018-03-17 10:17:29,http://www.ptt.cc/bbs/photo-buy/M.1521253052.A.124.html
EF 85mm f/1.8 USM,7800,ptt,PHwei,2018-03-17 11:33:50,http://www.ptt.cc/bbs/photo-buy/M.1521257632.A.C72.html
OLYMPUS PEN EED 大光圈半格機,3000,ptt,mkj,2018-03-17 16:20:46,http://www.ptt.cc/bbs/photo-buy/M.1521274849.A.025.html
土城 OLYMPUS XA4 & 現場監督28WB,3000,ptt,PENTAXCAT,2018-03-17 19:51:15,http://www.ptt.cc/bbs/photo-buy/M.1521287478.A.8D4.html
