Canon FD 28mm 1:2.8 S.C.,2200,ptt,gamaqqq,2018-01-09 13:15:26,http://www.ptt.cc/bbs/photo-buy/M.1515474928.A.3F7.html
Pentax *ist/FA 2880,2000,ptt,lightfox,2018-01-09 13:44:04,http://www.ptt.cc/bbs/photo-buy/M.1515476647.A.CF1.html
Zeiss C Biogon 21/4.5 ZM 黑,0,ptt,tanyan,2018-01-09 13:59:07,http://www.ptt.cc/bbs/photo-buy/M.1515477549.A.C85.html
Lomo'Instant Automat 黑色連鏡頭套,4500,ptt,wltyu,2018-01-09 22:08:29,http://www.ptt.cc/bbs/photo-buy/M.1515506913.A.9D8.html
Carl Zeiss Planar T* 1.4/50(nikon),9000,ptt,laserman,2018-01-10 10:13:37,http://www.ptt.cc/bbs/photo-buy/M.1515550421.A.29C.html
Plaubel Makina 67,48000,ptt,andrew76,2018-01-10 22:10:03,http://www.ptt.cc/bbs/photo-buy/M.1515593407.A.143.html
Rollei 35 & Nikkor 105 2.5 P.C,2800,ptt,beshock48,2018-01-10 23:09:38,http://www.ptt.cc/bbs/photo-buy/M.1515596981.A.890.html
Voigtlander 35mm/f1.4 M.C,14000,ptt,crosby856,2018-01-11 11:25:37,http://www.ptt.cc/bbs/photo-buy/M.1515641140.A.BD2.html
台北台中 contax T3 (銀單齒）售28000,28000,ptt,tree61123,2018-01-11 19:23:19,http://www.ptt.cc/bbs/photo-buy/M.1515669802.A.2D0.html
New Jupiter 3+ 50/1.5,9000,ptt,happyfreelif,2018-01-11 20:36:52,http://www.ptt.cc/bbs/photo-buy/M.1515674214.A.991.html
Nikon 鏡頭 24mm 28mm 50mm 55mm Micro 105mm 2X,5500,ptt,Can19860111,2018-01-12 02:57:50,http://www.ptt.cc/bbs/photo-buy/M.1515697073.A.619.html
愛克發AGFA APX黑白負片400,400,ptt,grayfox,2018-01-12 12:56:30,http://www.ptt.cc/bbs/photo-buy/M.1515732994.A.27E.html
土城 HEXAR AF PRO-HALF 半格限量版,1000,ptt,PENTAXCAT,2018-01-12 16:10:17,http://www.ptt.cc/bbs/photo-buy/M.1515744620.A.B40.html
hama star63 腳架,500,ptt,chenpy,2018-01-12 23:43:08,http://www.ptt.cc/bbs/photo-buy/M.1515771791.A.347.html
