買鏡送機 Jupiter 8 送FED 4,2500,ptt,LWalter,2017-10-02 10:48:31,http://www.ptt.cc/bbs/photo-buy/M.1506912514.A.278.html
台北Lomo’Instant Automat 黑色版本,7500,ptt,nickdabe,2017-10-03 00:16:46,http://www.ptt.cc/bbs/photo-buy/M.1506961009.A.ED3.html
"nikon f3hp 95新機身 , 35mm f2 手動鏡",7500,ptt,noctor02,2017-10-04 03:16:50,http://www.ptt.cc/bbs/photo-buy/M.1507058214.A.483.html
台中 Nikon Lite Touch 110 AF 底片相機,1400,ptt,ericomedy,2017-10-05 00:25:58,http://www.ptt.cc/bbs/photo-buy/M.1507134361.A.4F6.html
Contax G/Minolta鏡頭,9500,ptt,chang912137,2017-10-05 01:18:50,http://www.ptt.cc/bbs/photo-buy/M.1507137533.A.D8C.html
