台南 contax G2,13000,ptt,s70160,2018-05-20 12:08:54,http://www.ptt.cc/bbs/photo-buy/M.1526789336.A.B6C.html
Olympus XA + A16,3800,ptt,stevenmann,2018-05-20 14:06:15,http://www.ptt.cc/bbs/photo-buy/M.1526796378.A.60F.html
fuji film instax mini8 拍立得,1500,ptt,cynoodle,2018-05-20 19:30:36,http://www.ptt.cc/bbs/photo-buy/M.1526815838.A.6ED.html
CANON7 Fed4 買機送鏡,5000,ptt,LWalter,2018-05-20 20:06:49,http://www.ptt.cc/bbs/photo-buy/M.1526818011.A.C36.html
Voigtlander 58mm F1.4 SLII(AIS),10000,ptt,jlyu,2018-05-21 22:03:56,http://www.ptt.cc/bbs/photo-buy/M.1526911439.A.84E.html
Rolleiflex SL66/Planar 80mmf2.8 HFT,0,ptt,jihow,2018-05-22 14:34:25,http://www.ptt.cc/bbs/photo-buy/M.1526970868.A.A91.html
pentax fa 50/1.4,5000,ptt,t7s3,2018-05-22 21:03:35,http://www.ptt.cc/bbs/photo-buy/M.1526994218.A.6B3.html
Canon & Minolta 兩台輕便單眼,800,ptt,a33278596,2018-05-22 22:01:53,http://www.ptt.cc/bbs/photo-buy/M.1526997715.A.D1E.html
Olympus OM1 50/1.4 24/2.8,5000,ptt,sfyee1,2018-05-23 01:33:47,http://www.ptt.cc/bbs/photo-buy/M.1527010430.A.656.html
台中lomo lc-a,500,ptt,alchang,2018-05-26 10:20:27,http://www.ptt.cc/bbs/photo-buy/M.1527301230.A.507.html
