土城PENTAX K接環古董機身,1000,ptt,PENTAXCAT,2017-12-27 14:30:56,http://www.ptt.cc/bbs/photo-buy/M.1514356259.A.841.html
土城 富士FOTORAMA 800AF拍立得相機,800,ptt,PENTAXCAT,2017-12-27 16:14:14,http://www.ptt.cc/bbs/photo-buy/M.1514362457.A.10E.html
台北 Pentax 67 +45mm F4 +135mm F4,18000,ptt,gulic,2017-12-28 10:39:20,http://www.ptt.cc/bbs/photo-buy/M.1514428762.A.D82.html
土城 CONTAX T2 零件&背蓋,600,ptt,PENTAXCAT,2017-12-28 11:19:59,http://www.ptt.cc/bbs/photo-buy/M.1514431202.A.757.html
Nikon 鏡頭 24mm 28mm 50mm 55mm Micro 105mm 2X,5500,ptt,Can19860111,2017-12-28 19:38:22,http://www.ptt.cc/bbs/photo-buy/M.1514461105.A.440.html
臺北 放大機鏡頭,9600,ptt,johnny49110,2017-12-28 21:02:26,http://www.ptt.cc/bbs/photo-buy/M.1514466149.A.EEF.html
Nikon 35mm f/1.8G DX,4000,ptt,wei82519,2017-12-28 23:17:44,http://www.ptt.cc/bbs/photo-buy/M.1514474266.A.B33.html
MARUMI 77mm DHG ND2-ND400 濾鏡,400,ptt,corn823,2017-12-28 23:21:24,http://www.ptt.cc/bbs/photo-buy/M.1514474487.A.999.html
Olympus 35 EC 2,1500,ptt,a33278596,2017-12-29 22:24:59,http://www.ptt.cc/bbs/photo-buy/M.1514557501.A.225.html
澳洲 Crumpler 小野人 1機相機包,200,ptt,svmason,2017-12-30 17:24:23,http://www.ptt.cc/bbs/photo-buy/M.1514625865.A.950.html
土城 古董半格機三台,600,ptt,PENTAXCAT,2017-12-31 00:49:44,http://www.ptt.cc/bbs/photo-buy/M.1514652587.A.DA0.html
Minolta Hi-matic E 超美黑機,3500,ptt,qetuo36785,2018-01-01 01:24:27,http://www.ptt.cc/bbs/photo-buy/M.1514741070.A.494.html
Sigma mini-wide 28mm f2.8 macro,1700,ptt,ghjk1234567,2018-01-02 08:07:20,http://www.ptt.cc/bbs/photo-buy/M.1514851642.A.ED8.html
