台南/台北 konica eye2 半格 （暫售）,3000,ptt,sfyee1,2017-10-21 15:22:08,http://www.ptt.cc/bbs/photo-buy/M.1508570531.A.80F.html
土城 OLYMPUS PEN D & EED 半格相機,1800,ptt,PENTAXCAT,2017-10-21 15:29:55,http://www.ptt.cc/bbs/photo-buy/M.1508570998.A.038.html
雙北/NikonFM2含鏡頭閃光燈,12000,ptt,DHjialin,2017-10-21 20:05:45,http://www.ptt.cc/bbs/photo-buy/M.1508587548.A.D3E.html
Manfrotto 3n1 25 後背包,4300,ptt,terryhung,2017-10-22 11:32:05,http://www.ptt.cc/bbs/photo-buy/M.1508643127.A.A90.html
台北 Samurai Z2自動半格機,2000,ptt,johnny49110,2017-10-23 11:31:46,http://www.ptt.cc/bbs/photo-buy/M.1508729509.A.F94.html
SEKONIC L-398A,2000,ptt,guesswho461,2017-10-23 22:31:24,http://www.ptt.cc/bbs/photo-buy/M.1508769086.A.605.html
solaris 400 36張裝 過期底片,400,ptt,okbon66,2017-10-24 12:02:11,http://www.ptt.cc/bbs/photo-buy/M.1508817737.A.280.html
Voigtlander 40/1.4 MC,9000,ptt,thestorax,2017-10-25 09:01:57,http://www.ptt.cc/bbs/photo-buy/M.1508893320.A.958.html
Nikon FM2n 銀機身+Nikkor 28mm f2.8鏡頭,7000,ptt,ericomedy,2017-10-25 15:25:10,http://www.ptt.cc/bbs/photo-buy/M.1508916313.A.9CD.html
Polaroid 600型彩色底片,600,ptt,DJZwei,2017-10-26 11:09:37,http://www.ptt.cc/bbs/photo-buy/M.1508987380.A.614.html
Nikon F3HP 50mm f1.4,11000,ptt,kiwigglong,2017-10-26 20:53:29,http://www.ptt.cc/bbs/photo-buy/M.1509022411.A.F0B.html
【出售】土城 PENTAX 鏡頭 FA43/F1.9 LIMITED,13500,ptt,PENTAXCAT,2017-10-27 10:06:05,http://www.ptt.cc/bbs/photo-buy/M.1509069969.A.2DF.html
Aoka224L碳纖kk44雲台,7500,ptt,jack85715,2017-10-27 11:02:02,http://www.ptt.cc/bbs/photo-buy/M.1509073325.A.AA2.html
Voigtlander 35mm f1.4 m.c原廠配件,15000,ptt,crosby856,2017-10-27 14:29:34,http://www.ptt.cc/bbs/photo-buy/M.1509085776.A.9FD.html
