FUJI GS645 professional,9500,ptt,ghostdeityj,2017-06-11 21:04:42,http://www.ptt.cc/bbs/photo-buy/M.1497186285.A.C29.html
FUJIFLIM instax mini25,2400,ptt,ted09211,2017-06-11 23:13:44,http://www.ptt.cc/bbs/photo-buy/M.1497194026.A.000.html
OM 35/2.8,3500,ptt,lightfox,2017-06-12 14:19:04,http://www.ptt.cc/bbs/photo-buy/M.1497248348.A.BF1.html
海鷗4B,1000,ptt,martdown,2017-06-12 23:17:10,http://www.ptt.cc/bbs/photo-buy/M.1497280633.A.2EF.html
FM2及28mm/f2.8鏡頭,5000,ptt,wwffwwwwf,2017-06-14 10:08:51,http://www.ptt.cc/bbs/photo-buy/M.1497406133.A.C05.html
一些紀念型過期底片,100,ptt,martdown,2017-06-14 14:22:58,http://www.ptt.cc/bbs/photo-buy/M.1497421380.A.B86.html
"CV20,CZ50.7,MIR-10A",7000,ptt,jeffrey2002,2017-06-15 13:49:58,http://www.ptt.cc/bbs/photo-buy/M.1497505801.A.19B.html
Praktica VLC3 一機三鏡,3500,ptt,wimwenders,2017-06-17 21:54:20,http://www.ptt.cc/bbs/photo-buy/M.1497707665.A.538.html
Nikon 20-35 F2.8D 鑽石廣角 盒裝,25300,ptt,planar0202,2017-06-17 23:12:08,http://www.ptt.cc/bbs/photo-buy/M.1497712331.A.FF0.html
富士FUJI mini 25 全新 紫色kitty,2000,ptt,dearmymind,2017-06-18 15:59:45,http://www.ptt.cc/bbs/photo-buy/M.1497772788.A.E0D.html
Nikin F80D +OLYMPUS UII,6000,ptt,skymatiz,2017-06-18 22:39:40,http://www.ptt.cc/bbs/photo-buy/M.1497796782.A.833.html
Canon EX EE + 50mm鏡頭,1500,ptt,arcross,2017-06-19 01:11:48,http://www.ptt.cc/bbs/photo-buy/M.1497805911.A.8EF.html
Nikon AI 鏡頭用 2X 兩倍鏡,200,ptt,extremestim,2017-06-19 20:53:33,http://www.ptt.cc/bbs/photo-buy/M.1497876816.A.444.html
彰化 Fujifilm Hello Kitty 拍立得,1500,ptt,vm3rup4bj6,2017-06-19 21:53:50,http://www.ptt.cc/bbs/photo-buy/M.1497880434.A.661.html
