Voigtlander APO-Lanthar 125mm F2.5 SL,35000,ptt,evancloud,2017-11-06 14:24:04,http://www.ptt.cc/bbs/photo-buy/M.1509949448.A.84C.html
Fujicolor new 5000燈箱,3000,ptt,johnny49110,2017-11-06 20:46:05,http://www.ptt.cc/bbs/photo-buy/M.1509972367.A.5A9.html
35mm 底片 (電影/正片/黑白/負片),1400,ptt,kaokaocathy,2017-11-06 23:08:51,http://www.ptt.cc/bbs/photo-buy/M.1509980933.A.F1C.html
"祿萊限量正片,富士250D,送松鼠機",800,ptt,DJZwei,2017-11-08 20:27:45,http://www.ptt.cc/bbs/photo-buy/M.1510144068.A.CA6.html
雙北/郵寄 Canon nFD 50mm f1.4 保存佳,800,ptt,karuta,2017-11-09 18:56:58,http://www.ptt.cc/bbs/photo-buy/M.1510225021.A.0F0.html
Nikon F501 / 35-70mm f/3.3-4.5,800,ptt,xxhellosexy,2017-11-09 21:48:45,http://www.ptt.cc/bbs/photo-buy/M.1510235328.A.EF8.html
Nikon 55mm/f1.2 S.C,9000,ptt,steven4032,2017-11-10 19:35:46,http://www.ptt.cc/bbs/photo-buy/M.1510313749.A.809.html
Angenieux 45-90mm f2.8,40000,ptt,angenieux,2017-11-10 23:13:28,http://www.ptt.cc/bbs/photo-buy/M.1510326810.A.958.html
台北   Olympus mju II,4000,ptt,ourmoment,2017-11-11 09:28:37,http://www.ptt.cc/bbs/photo-buy/M.1510363720.A.BA3.html
Nikon nikkor 兩顆鏡頭,2000,ptt,beshock48,2017-11-11 12:36:51,http://www.ptt.cc/bbs/photo-buy/M.1510375014.A.E3E.html
OM 85mm f2,7000,ptt,newagefan,2017-11-11 13:13:32,http://www.ptt.cc/bbs/photo-buy/M.1510377215.A.623.html
"CV20,CZ50.7,MIR-10A",7000,ptt,jeffrey2002,2017-11-11 15:34:14,http://www.ptt.cc/bbs/photo-buy/M.1510385657.A.4CF.html
Yashica Mat 124,8000,ptt,CaRaMac,2017-11-11 22:30:41,http://www.ptt.cc/bbs/photo-buy/M.1510410644.A.DCD.html
Diana F+ black jack,2000,ptt,tldtld,2017-11-12 02:03:05,http://www.ptt.cc/bbs/photo-buy/M.1510423387.A.43E.html
LOMO INSTANT 拍立得,2000,ptt,mvzi,2017-11-12 17:49:08,http://www.ptt.cc/bbs/photo-buy/M.1510480153.A.43F.html
Nikon F2+50mmAIS鏡,8000,ptt,shean1115,2017-11-12 20:31:35,http://www.ptt.cc/bbs/photo-buy/M.1510489899.A.99B.html
