Ricoh Rikenon 55mm f/1.4 M42,2400,ptt,a33278596,2017-09-16 22:20:05,http://www.ptt.cc/bbs/photo-buy/M.1505571608.A.A72.html
Nikon 鏡頭 24mm 28mm 50mm 55mm Micro 105mm 2X,5500,ptt,Can19860111,2017-09-17 05:14:21,http://www.ptt.cc/bbs/photo-buy/M.1505596464.A.B2E.html
AGFA APX 100/400,100,ptt,gamaqqq,2017-09-17 12:11:59,http://www.ptt.cc/bbs/photo-buy/M.1505621522.A.F4D.html
RICOH 500G RF,500,ptt,oldzans,2017-09-17 15:15:17,http://www.ptt.cc/bbs/photo-buy/M.1505632522.A.3DD.html
Minolta 50/f1.7 跟 Pentax smc 28/3.5,800,ptt,booray,2017-09-17 21:19:59,http://www.ptt.cc/bbs/photo-buy/M.1505654402.A.4EB.html
Olympus 35RC,3000,ptt,ptisan,2017-09-17 23:22:16,http://www.ptt.cc/bbs/photo-buy/M.1505661738.A.AF1.html
"Nikon Fm3a, ais 85m f1.4",200,ptt,eacontrol,2017-09-18 13:45:01,http://www.ptt.cc/bbs/photo-buy/M.1505713503.A.064.html
Leica IIIa,10000,ptt,herbert0716,2017-09-18 23:14:55,http://www.ptt.cc/bbs/photo-buy/M.1505747699.A.07C.html
新鮮135底片五捲,400,ptt,DJZwei,2017-09-18 23:31:04,http://www.ptt.cc/bbs/photo-buy/M.1505748667.A.05B.html
Pentax 645 FA 80-160,14000,ptt,herbert0716,2017-09-19 02:52:36,http://www.ptt.cc/bbs/photo-buy/M.1505760761.A.F29.html
colorplus 200,200,ptt,chingyun8245,2017-09-19 10:07:37,http://www.ptt.cc/bbs/photo-buy/M.1505786859.A.290.html
