Pentax SP三台&Takumar 55mm f/1.8,1000,ptt,herbert0716,2017-09-25 16:50:29,http://www.ptt.cc/bbs/photo-buy/M.1506329433.A.44F.html
45 RVP 50 2017.3,100,ptt,johnny49110,2017-09-26 21:46:39,http://www.ptt.cc/bbs/photo-buy/M.1506433601.A.EB0.html
minox 35ml,3500,ptt,youscaredme,2017-09-26 22:52:50,http://www.ptt.cc/bbs/photo-buy/M.1506437573.A.1C9.html
Voigtlander Nokton 50mm/F1.1 VM,25000,ptt,hondacb600rr,2017-09-27 11:17:17,http://www.ptt.cc/bbs/photo-buy/M.1506482241.A.BAC.html
voigtlander Ultron 35 F1.7 ASPH 銀,19000,ptt,w6071212118,2017-09-27 11:59:22,http://www.ptt.cc/bbs/photo-buy/M.1506484765.A.908.html
Carl Zeiss Jena sonnar 135 f/4,2400,ptt,w6071212118,2017-09-27 12:14:15,http://www.ptt.cc/bbs/photo-buy/M.1506485657.A.7AF.html
Fujifilm拍立得相機 mini 7s white（已售出）,1200,ptt,heyapple945,2017-09-27 17:46:14,http://www.ptt.cc/bbs/photo-buy/M.1506505577.A.78C.html
Nikon 20mm f2.8D,0,ptt,joestyle,2017-09-28 04:07:01,http://www.ptt.cc/bbs/photo-buy/M.1506542826.A.438.html
fuji st801 + fujinon 50mm F1.4,5500,ptt,mbh,2017-09-28 11:22:13,http://www.ptt.cc/bbs/photo-buy/M.1506568935.A.AA4.html
鏡頭 機身,1500,ptt,wmdlifecoba,2017-09-28 12:19:31,http://www.ptt.cc/bbs/photo-buy/M.1506572373.A.872.html
Nikon 50/1.4 & 35-70mm,3200,ptt,colin13542,2017-09-28 22:45:50,http://www.ptt.cc/bbs/photo-buy/M.1506609955.A.46A.html
腳架 FOTOPRO TX-PRO 2,3000,ptt,uramf,2017-09-28 23:41:57,http://www.ptt.cc/bbs/photo-buy/M.1506613321.A.11D.html
Tamron 28-75 f2.8 N家、有光圈環,600,ptt,uramf,2017-09-28 23:44:30,http://www.ptt.cc/bbs/photo-buy/M.1506613474.A.0C8.html
底片盒加底片,1500,ptt,lateao,2017-09-29 02:38:17,http://www.ptt.cc/bbs/photo-buy/M.1506623900.A.F30.html
AGFA APX 400 / 富士即可拍,400,ptt,gamaqqq,2017-09-29 12:49:33,http://www.ptt.cc/bbs/photo-buy/M.1506660576.A.F01.html
