新北,22500,ptt,benny0725,2017-09-02 17:52:47,http://www.ptt.cc/bbs/photo-buy/M.1504345970.A.DB0.html
"Leica R7黑 $6k, R50/2 $14k",6000,ptt,neby,2017-09-03 14:27:56,http://www.ptt.cc/bbs/photo-buy/M.1504420078.A.DE7.html
富士拍立得instax210和mini8,1300,ptt,ccgshbaby,2017-09-03 20:07:19,http://www.ptt.cc/bbs/photo-buy/M.1504440442.A.990.html
Thinktank street walker 後背包,4000,ptt,arenhands,2017-09-04 01:19:54,http://www.ptt.cc/bbs/photo-buy/M.1504459197.A.0ED.html
SONY ZA 50/1.4 SSM (A環),27000,ptt,bruce007tw,2017-09-04 15:51:01,http://www.ptt.cc/bbs/photo-buy/M.1504511464.A.3C9.html
Fujifilm Wide 210 （附塑,1800,ptt,wooher,2017-09-04 16:24:30,http://www.ptt.cc/bbs/photo-buy/M.1504513472.A.304.html
"CV20,CZ50.7,MIR-10A",7000,ptt,jeffrey2002,2017-09-05 00:09:37,http://www.ptt.cc/bbs/photo-buy/M.1504541380.A.6AD.html
Nikon F2 + 50mmAIS標準鏡,8500,ptt,shean1115,2017-09-05 11:01:13,http://www.ptt.cc/bbs/photo-buy/M.1504580477.A.547.html
俄國製 LC-A lomo,0,ptt,thesea3,2017-09-05 11:43:19,http://www.ptt.cc/bbs/photo-buy/M.1504583001.A.DAE.html
SIGMA 70-300 for nikon,300,ptt,a1234656,2017-09-05 13:12:18,http://www.ptt.cc/bbs/photo-buy/M.1504588342.A.AFD.html
Nikon 鏡頭 24mm 28mm 50mm 55mm Micro 105mm 2X,5500,ptt,Can19860111,2017-09-06 14:30:22,http://www.ptt.cc/bbs/photo-buy/M.1504679425.A.6A2.html
Retina 1a type13 蛇腹135,1300,ptt,a33278596,2017-09-06 20:39:17,http://www.ptt.cc/bbs/photo-buy/M.1504701559.A.793.html
Rollei QZ 35T,10000,ptt,a33278596,2017-09-06 20:53:48,http://www.ptt.cc/bbs/photo-buy/M.1504702431.A.3E9.html
土城 olympus pen ee2,2000,ptt,PENTAXCAT,2017-09-06 23:48:12,http://www.ptt.cc/bbs/photo-buy/M.1504712895.A.91C.html
