Pentax 645FA 80-160,12000,ptt,herbert0716,2017-12-04 09:51:28,http://www.ptt.cc/bbs/photo-buy/M.1512352293.A.28A.html
Gossen Starlite測光錶,7500,ptt,snopy645,2017-12-05 17:19:57,http://www.ptt.cc/bbs/photo-buy/M.1512465599.A.43C.html
Lowepro 雙肩後背相機包,300,ptt,piccology,2017-12-06 10:32:27,http://www.ptt.cc/bbs/photo-buy/M.1512527550.A.936.html
鏡頭包出售,200,ptt,piccology,2017-12-06 10:38:15,http://www.ptt.cc/bbs/photo-buy/M.1512527898.A.476.html
Industar 50/2.8 M42,2500,ptt,hoverfall,2017-12-06 22:46:11,http://www.ptt.cc/bbs/photo-buy/M.1512571575.A.B3D.html
土城 老古董機輕便機兩台,100,ptt,PENTAXCAT,2017-12-07 15:05:15,http://www.ptt.cc/bbs/photo-buy/M.1512630320.A.611.html
Ponte 減壓背帶,800,ptt,a79415788,2017-12-07 17:10:53,http://www.ptt.cc/bbs/photo-buy/M.1512637855.A.1B3.html
Olympus mju2 zoom80,1500,ptt,gogogo4646,2017-12-07 23:04:24,http://www.ptt.cc/bbs/photo-buy/M.1512659066.A.AB7.html
土城 旁軸七劍之C35FD & 35RC,1000,ptt,PENTAXCAT,2017-12-08 11:33:46,http://www.ptt.cc/bbs/photo-buy/M.1512704030.A.E96.html
全國 富士mini25拍立得,1300,ptt,memh,2017-12-08 15:39:17,http://www.ptt.cc/bbs/photo-buy/M.1512718760.A.AC1.html
澳洲 Crumpler 小野人 1機相機包,200,ptt,svmason,2017-12-09 15:07:01,http://www.ptt.cc/bbs/photo-buy/M.1512803224.A.0EE.html
Pentax LX+M 50/1.4,10500,ptt,ringo1999,2017-12-10 16:10:37,http://www.ptt.cc/bbs/photo-buy/M.1512893440.A.55F.html
全國 Lg pocket 3.0口袋相印機 9成新,2200,ptt,lynn1130,2017-12-11 01:19:50,http://www.ptt.cc/bbs/photo-buy/M.1512926392.A.30F.html
