nikon AF 20mm f2.8,9000,ptt,perfectJ,2018-02-05 15:45:18,http://www.ptt.cc/bbs/photo-buy/M.1517816720.A.E37.html
Asahi Pentax 55mm f1.8 m42接環,2800,ptt,MrEric,2018-02-06 13:38:02,http://www.ptt.cc/bbs/photo-buy/M.1517895485.A.EDC.html
FUJI FUJINON 55MM F/1.8 M42,2200,ptt,MrEric,2018-02-06 13:45:27,http://www.ptt.cc/bbs/photo-buy/M.1517895930.A.5E2.html
nikon 50/1.8餅乾 近焦0.45,3000,ptt,endroune,2018-02-06 15:28:57,http://www.ptt.cc/bbs/photo-buy/M.1517902139.A.884.html
NIKON FM+50/1.4,4000,ptt,endroune,2018-02-06 15:57:44,http://www.ptt.cc/bbs/photo-buy/M.1517903867.A.75A.html
FM2 50/1.8,7500,ptt,endroune,2018-02-06 16:25:45,http://www.ptt.cc/bbs/photo-buy/M.1517905548.A.495.html
土城 KONICA C35,2200,ptt,PENTAXCAT,2018-02-07 08:48:20,http://www.ptt.cc/bbs/photo-buy/M.1517964504.A.506.html
底片 相機包,200,ptt,chingyun8245,2018-02-07 22:15:46,http://www.ptt.cc/bbs/photo-buy/M.1518012948.A.9DD.html
Konica Peral II,4500,ptt,shuntz,2018-02-10 13:07:04,http://www.ptt.cc/bbs/photo-buy/M.1518239227.A.12F.html
Fotospeed F7 雙機 雙肩 背帶,900,ptt,milkcat0319,2018-02-10 14:58:10,http://www.ptt.cc/bbs/photo-buy/M.1518245900.A.B64.html
