Minolta X-700 + MD 50mm/f1.4,700,ptt,steven4032,2017-07-21 17:29:19,http://www.ptt.cc/bbs/photo-buy/M.1500629362.A.17C.html
澳洲 Crumpler 小野人 1機相機包,200,ptt,svmason,2017-07-22 11:44:58,http://www.ptt.cc/bbs/photo-buy/M.1500695101.A.7B2.html
"CV20,CZ50.7,MIR-10A",7000,ptt,jeffrey2002,2017-07-23 17:47:11,http://www.ptt.cc/bbs/photo-buy/M.1500803234.A.A74.html
Rollei 35 銀,4000,ptt,Osben,2017-07-23 17:50:27,http://www.ptt.cc/bbs/photo-buy/M.1500803430.A.13B.html
Minolta X570+ MC 135mmF2.8,1800,ptt,DER1212,2017-07-23 18:24:29,http://www.ptt.cc/bbs/photo-buy/M.1500805472.A.C53.html
Lomo instant 黑色皮革款,4000,ptt,clemi,2017-07-23 21:37:33,http://www.ptt.cc/bbs/photo-buy/M.1500817056.A.849.html
Konica AutoFocus C35MF,100,ptt,hmi6019,2017-07-24 21:42:29,http://www.ptt.cc/bbs/photo-buy/M.1500903752.A.2A8.html
Minolta XD-11 黑機,2800,ptt,thestorax,2017-07-24 22:08:00,http://www.ptt.cc/bbs/photo-buy/M.1500905282.A.E4C.html
minolta 28-70mm F2.8 G,14000,ptt,thestorax,2017-07-25 00:00:40,http://www.ptt.cc/bbs/photo-buy/M.1500912043.A.98E.html
Voigtlander Ultron 21mm f/1.8,23000,ptt,rolence,2017-07-25 13:40:25,http://www.ptt.cc/bbs/photo-buy/M.1500961227.A.1CE.html
M42 Pentacon 200mm F4,1000,ptt,DER1212,2017-07-26 00:37:13,http://www.ptt.cc/bbs/photo-buy/M.1501000635.A.B2F.html
Nikon Micro 55mm/f2.8 Ais,4500,ptt,steven4032,2017-07-26 22:00:05,http://www.ptt.cc/bbs/photo-buy/M.1501077607.A.36E.html
