Leica R7 $10000,10000,ptt,neby,2017-06-19 22:05:25,http://www.ptt.cc/bbs/photo-buy/M.1497881128.A.F7E.html
Minolta hi-matic F,1700,ptt,a33278596,2017-06-19 23:15:48,http://www.ptt.cc/bbs/photo-buy/M.1497885350.A.9C5.html
Nikon 鏡頭數顆,8000,ptt,sapphirerei,2017-06-20 00:19:48,http://www.ptt.cc/bbs/photo-buy/M.1497889190.A.ACE.html
八羽怪 helios 44m2 M42環,1800,ptt,iverson6602,2017-06-20 11:56:59,http://www.ptt.cc/bbs/photo-buy/M.1497931022.A.98B.html
minolta 70-210 f4,4000,ptt,monmonkey,2017-06-20 19:14:54,http://www.ptt.cc/bbs/photo-buy/M.1497957297.A.044.html
konica big mini vx,200,ptt,a5421123,2017-06-20 20:57:18,http://www.ptt.cc/bbs/photo-buy/M.1497963441.A.30B.html
Nikon 50mm F1.8 日製餅乾鏡,2800,ptt,parsoncu,2017-06-20 23:40:37,http://www.ptt.cc/bbs/photo-buy/M.1497973241.A.A33.html
Konica Hexar AF 銀色,0,ptt,eric123415,2017-06-21 00:57:55,http://www.ptt.cc/bbs/photo-buy/M.1497977879.A.5CE.html
M42老鏡,2200,ptt,tumemanques,2017-06-23 12:14:04,http://www.ptt.cc/bbs/photo-buy/M.1498191253.A.602.html
FM10 機身+鏡頭 送皮套跟底片,3000,ptt,clemi,2017-06-24 00:10:50,http://www.ptt.cc/bbs/photo-buy/M.1498234253.A.635.html
"CV20,CZ50.7,MIR-10A",7000,ptt,jeffrey2002,2017-06-24 00:26:03,http://www.ptt.cc/bbs/photo-buy/M.1498235165.A.BDB.html
Lomography Fisheye2 魚眼相機,1200,ptt,FlySher,2017-06-24 20:25:56,http://www.ptt.cc/bbs/photo-buy/M.1498307159.A.82F.html
FUJI C200 負片底片 富士FUJIFILM,200,ptt,orzman17,2017-06-25 01:08:48,http://www.ptt.cc/bbs/photo-buy/M.1498324132.A.03A.html
Beseler 23C II 暗房黑白放大機,18000,ptt,janjan3,2017-06-25 15:15:29,http://www.ptt.cc/bbs/photo-buy/M.1498374932.A.BC9.html
