Canon FD 35/2 SSC,3000,ptt,NdYAG,2017-12-11 10:16:07,http://www.ptt.cc/bbs/photo-buy/M.1512958569.A.779.html
klasse w,20000,ptt,david2266798,2017-12-11 11:02:07,http://www.ptt.cc/bbs/photo-buy/M.1512961329.A.BB7.html
Nikon AI Nikkor 50mm F1.8S AIS,4200,ptt,wale1128,2017-12-11 16:46:00,http://www.ptt.cc/bbs/photo-buy/M.1512981967.A.889.html
售Konica iiia 底片機一台,4000,ptt,joyceesmile,2017-12-12 10:25:38,http://www.ptt.cc/bbs/photo-buy/M.1513045540.A.435.html
土城 拍立得 富士pr21 & TIP-521,2500,ptt,PENTAXCAT,2017-12-12 11:04:49,http://www.ptt.cc/bbs/photo-buy/M.1513047892.A.D31.html
LG  POCKET PHOTO 3.0相印機,2000,ptt,lijibala,2017-12-12 16:07:23,http://www.ptt.cc/bbs/photo-buy/M.1513066045.A.54A.html
土城 olympus xa & xa2,2600,ptt,PENTAXCAT,2017-12-12 23:31:52,http://www.ptt.cc/bbs/photo-buy/M.1513092716.A.D9A.html
Nikon 85 F1.8D / 105 F2DC / 45 F2.8P,7500,ptt,ckshxboy,2017-12-13 08:36:08,http://www.ptt.cc/bbs/photo-buy/M.1513125372.A.31E.html
元祖FM2蜂巢式快門+50 1.8D,11000,ptt,ms0299937,2017-12-13 19:15:55,http://www.ptt.cc/bbs/photo-buy/M.1513163758.A.FED.html
戰鬥級 Nikon F5,2000,ptt,pptricky,2017-12-14 19:22:15,http://www.ptt.cc/bbs/photo-buy/M.1513250538.A.6C9.html
富士135彩色正片-RVP 50,300,ptt,mike057,2017-12-14 21:04:08,http://www.ptt.cc/bbs/photo-buy/M.1513256651.A.B24.html
土城 CANON老底片機兩台(售出),100,ptt,PENTAXCAT,2017-12-15 14:11:35,http://www.ptt.cc/bbs/photo-buy/M.1513318300.A.2F9.html
