Contax G2 + G35,10000,ptt,bevistsai,2017-08-25 18:37:03,http://www.ptt.cc/bbs/photo-buy/M.1503657426.A.296.html
Nikon fe2+E3對焦屏,9000,ptt,kate730706,2017-08-25 23:46:08,http://www.ptt.cc/bbs/photo-buy/M.1503675970.A.8BA.html
"CV20,CZ50.7,MIR-10A",7000,ptt,jeffrey2002,2017-08-26 22:12:49,http://www.ptt.cc/bbs/photo-buy/M.1503756771.A.E80.html
台北 Yashica Mat 124 G,10000,ptt,CaRaMac,2017-08-27 09:51:54,http://www.ptt.cc/bbs/photo-buy/M.1503798716.A.DAD.html
Nikon 鏡頭 24mm 28mm 50mm 55mm Micro 105mm 2X,5500,ptt,Can19860111,2017-08-28 16:04:27,http://www.ptt.cc/bbs/photo-buy/M.1503907470.A.FD3.html
Fujifilm TX-1 + 45mm f/4,60000,ptt,Hasselblad,2017-08-28 18:39:50,http://www.ptt.cc/bbs/photo-buy/M.1503916793.A.0BD.html
Contax G1綠標 + G28 +G90,18000,ptt,chang912137,2017-08-29 01:35:41,http://www.ptt.cc/bbs/photo-buy/M.1503941743.A.DCC.html
Tamron 80-210mm 百搭口,1800,ptt,wmdlifecoba,2017-08-29 15:11:05,http://www.ptt.cc/bbs/photo-buy/M.1503990667.A.F56.html
zeiss 120 蛇腹 super ikonta 531,500,ptt,comefu,2017-08-30 14:59:38,http://www.ptt.cc/bbs/photo-buy/M.1504076381.A.32F.html
Pentax-M SMC 50mm 1.7,1100,ptt,a33278596,2017-08-30 22:01:13,http://www.ptt.cc/bbs/photo-buy/M.1504101676.A.36F.html
Minolta AF 500mm f8,500,ptt,chang912137,2017-08-31 00:40:01,http://www.ptt.cc/bbs/photo-buy/M.1504111205.A.CE0.html
minolta 7000i 50mm F2.8 Macro 台北,7000,ptt,r6138,2017-08-31 05:21:10,http://www.ptt.cc/bbs/photo-buy/M.1504128073.A.E24.html
GR書籍 及 Contax雜誌,700,ptt,a33278596,2017-08-31 20:29:37,http://www.ptt.cc/bbs/photo-buy/M.1504182580.A.2FE.html
Nikon F801/F50(D)/2880G,1500,ptt,JSFS,2017-09-02 01:07:52,http://www.ptt.cc/bbs/photo-buy/M.1504285675.A.9C8.html
FM10 + SIGMA 28-70 2.8-4 50 1.4,3000,ptt,SKY1225,2017-09-02 09:09:14,http://www.ptt.cc/bbs/photo-buy/M.1504314557.A.18C.html
Minolta a9 盒裝,12000,ptt,perfectJ,2017-09-02 15:52:29,http://www.ptt.cc/bbs/photo-buy/M.1504338751.A.FB8.html
