Pentax SMC 28 f3.5,1500,ptt,booray,2017-11-12 22:41:29,http://www.ptt.cc/bbs/photo-buy/M.1510497692.A.34F.html
臺北minolta mini 35幻燈機+散熱組,2500,ptt,johnny49110,2017-11-12 23:19:52,http://www.ptt.cc/bbs/photo-buy/M.1510499995.A.DCE.html
CanonAv-1 NFD 50mm f1.4,200,ptt,lovefish0304,2017-11-13 00:04:43,http://www.ptt.cc/bbs/photo-buy/M.1510502686.A.E27.html
Leica Summicron-M 50mm f/2 IV 德製月牙,800,ptt,xxhellosexy,2017-11-13 00:06:35,http://www.ptt.cc/bbs/photo-buy/M.1510502797.A.51A.html
Konica c35 fd,4200,ptt,jeremy84518,2017-11-13 00:16:38,http://www.ptt.cc/bbs/photo-buy/M.1510503401.A.F27.html
Lomography Lomo'Instant Automat 全配版,4500,ptt,asd9440417,2017-11-13 02:47:39,http://www.ptt.cc/bbs/photo-buy/M.1510512461.A.B33.html
Leica summicron-r 50mm f2 加拿大含轉接,19000,ptt,pazzle,2017-11-13 14:15:47,http://www.ptt.cc/bbs/photo-buy/M.1510553758.A.7F4.html
Nikon 35mm/f2 O.C non-ai,3500,ptt,steven4032,2017-11-13 21:13:00,http://www.ptt.cc/bbs/photo-buy/M.1510578784.A.776.html
Carl Zeiss Jena 35/2.4 紅MC M42,7500,ptt,ppcayapple,2017-11-14 21:50:21,http://www.ptt.cc/bbs/photo-buy/M.1510667425.A.CA9.html
Nikon NIKKOR-P.C 105/2.5 Ai'D,5600,ptt,ppcayapple,2017-11-14 21:52:24,http://www.ptt.cc/bbs/photo-buy/M.1510667547.A.6DA.html
Kodak Max versatility 400過期底片,500,ptt,herbert0716,2017-11-16 13:05:56,http://www.ptt.cc/bbs/photo-buy/M.1510808761.A.8DE.html
asahi super takumar 55mm f2,1500,ptt,BogiHsu,2017-11-16 22:56:45,http://www.ptt.cc/bbs/photo-buy/M.1510844207.A.CD6.html
Helios 44M-7 58/2 Nikon接環,3000,ptt,peugeotsport,2017-11-18 10:24:52,http://www.ptt.cc/bbs/photo-buy/M.1510971894.A.4D5.html
Nikon Ais 24/2.8,6500,ptt,peugeotsport,2017-11-18 10:36:31,http://www.ptt.cc/bbs/photo-buy/M.1510972593.A.FDB.html
澳洲 Crumpler 小野人 1機相機包,200,ptt,svmason,2017-11-18 17:34:26,http://www.ptt.cc/bbs/photo-buy/M.1510997669.A.FBF.html
Nikon F801s+Ais 50/1.8,5000,ptt,hoyuanchih,2017-11-19 01:49:03,http://www.ptt.cc/bbs/photo-buy/M.1511027346.A.5E4.html
