土城 LEICA M6 non-ttl 0.72,36000,ptt,PENTAXCAT,2017-12-15 15:31:47,http://www.ptt.cc/bbs/photo-buy/M.1513323109.A.5E7.html
土城 老古董相機5台,800,ptt,PENTAXCAT,2017-12-15 17:24:33,http://www.ptt.cc/bbs/photo-buy/M.1513329879.A.8F3.html
minolta 35mm F2 new,11500,ptt,ling810438,2017-12-15 22:42:18,http://www.ptt.cc/bbs/photo-buy/M.1513348941.A.E4C.html
Leica M6 TTL 0.58版,38000,ptt,nickray,2017-12-16 15:52:47,http://www.ptt.cc/bbs/photo-buy/M.1513410770.A.C73.html
CONTAX Makro-planar 100mm F2.8,17000,ptt,nickray,2017-12-16 16:01:45,http://www.ptt.cc/bbs/photo-buy/M.1513411308.A.4E8.html
售contaxG1綠標+g28前後蓋遮光罩,11800,ptt,dodof,2017-12-16 21:54:20,http://www.ptt.cc/bbs/photo-buy/M.1513432462.A.975.html
Nikon 135mm f2 K版 已改 AI版,13500,ptt,DAAD,2017-12-18 14:22:30,http://www.ptt.cc/bbs/photo-buy/M.1513578152.A.435.html
Leica 50mm f2 R鏡(售出),12000,ptt,monmonkey,2017-12-18 23:13:25,http://www.ptt.cc/bbs/photo-buy/M.1513610008.A.B23.html
過年出清。機身*3及鏡頭*3,3000,ptt,LWalter,2017-12-19 14:42:25,http://www.ptt.cc/bbs/photo-buy/M.1513665748.A.CBB.html
NIKON FM2 和 50mm f1.8 ais 數顆,7000,ptt,wale1128,2017-12-19 17:05:56,http://www.ptt.cc/bbs/photo-buy/M.1513674371.A.852.html
寶麗來PolaroidOneStep2拍立得,5500,ptt,angel810712,2017-12-20 14:14:42,http://www.ptt.cc/bbs/photo-buy/M.1513750485.A.E54.html
土城 富士寬幅相機TX-1,110000,ptt,PENTAXCAT,2017-12-22 00:35:06,http://www.ptt.cc/bbs/photo-buy/M.1513874108.A.B78.html
